dinamica,nota,silencio_s,piso_dbfs,pico_ruido_mag,pico_senal_mag,razon_senal_ruido_db
ff,Do4,1.06,-52.77518077687402,0.4821367478086169,590.6655561486115,61.76342824457625
ff,Do#4,1.07,-50.65254678291832,1.9028066367268854,2646.1499498177814,62.86439586552965
ff,Re4,1.08,-47.47712856054916,0.1752915104937446,623.7134157405657,71.02448404428375
ff,Re#4,1.06,-53.53066055327414,0.34436648489080407,524.3558679811708,63.65210509811782
ff,Mi4,1.0,-57.86750481290596,0.4086470330941653,1282.1727168599682,69.93196362428152
ff,Sol#4,1.06,-49.700299128008105,0.3915672417338589,2988.65182036657,77.65337941163311
ff,Si4,0.85,-53.18177401523542,0.24029362164943807,1566.081826264775,76.28144413464636
